timestamp,phase,dataset,split,protocol,model,seed,config_tag,fold,n_train,n_test,prevalence_test,auroc,ap,brier,ece,best_params
2026-03-04 20:37:30,PHASE1_MAIN_EXT,EICU,S1,P3,xgb,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8940562613430126,0.49979845016218366,0.027762387978658015,0.012965556096736783,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:37:31,PHASE1_MAIN_EXT,EICU,S1,P3,xgb,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7129083484573502,0.22511696942145765,0.03686278182834982,0.029276149940889576,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:37:33,PHASE1_MAIN_EXT,EICU,S1,P3,xgb,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.8663194444444444,0.4470398572345141,0.02716251965870898,0.008076922002169246,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:37:41,PHASE1_MAIN_EXT,EICU,S1,P3,extratrees,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.8099163679808841,0.17254327892015744,0.035555559998649656,0.006213177154962577,"{""clf__max_depth"": 6}"
2026-03-04 20:37:48,PHASE1_MAIN_EXT,EICU,S1,P3,extratrees,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8242967332123412,0.36863910666100996,0.03442059619337414,0.015210101263472768,"{""clf__max_depth"": 6}"
2026-03-04 20:37:55,PHASE1_MAIN_EXT,EICU,S1,P3,extratrees,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8537885662431942,0.4511100241620188,0.03220576153883781,0.012465139550421084,"{""clf__max_depth"": 6}"
2026-03-04 20:38:02,PHASE1_MAIN_EXT,EICU,S1,P3,extratrees,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7152903811252268,0.22195337668875656,0.03452128525723669,0.00332891098540397,"{""clf__max_depth"": 6}"
2026-03-04 20:38:09,PHASE1_MAIN_EXT,EICU,S1,P3,extratrees,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.8462045019157088,0.45004393153467126,0.02967664261044428,0.012700791522837335,"{""clf__max_depth"": 6}"
2026-03-04 20:38:10,PHASE1_MAIN_EXT,EICU,S2,P0,lr_l2,3036,PHASE1_MAIN_EXT,1,1927,487,0.04722792607802875,0.8285232383808095,0.27875777905924837,0.04172747305862569,0.02553095796820981,"{""clf__C"": 0.1}"
2026-03-04 20:38:11,PHASE1_MAIN_EXT,EICU,S2,P0,lr_l2,3036,PHASE1_MAIN_EXT,2,1934,480,0.03958333333333333,0.7683525516611485,0.3294408643326935,0.03181260131338667,0.01376798121593797,"{""clf__C"": 0.1}"
