split,seed,miss_rate,rank1_model,rank2_model,margin_auc,margin_ap,margin_brier
S2,1002,0.5,xgb,rf,0.010982037470939732,-0.026591032697531658,0.00012301258344700125
S2,1003,0.5,xgb,rf,0.01667945524295744,0.0019300976957575267,0.0008822309685812997
S2,1004,0.5,xgb,extratrees,0.015813429200887463,-0.011830422192288859,0.0009287583373223003
S2,1005,0.5,xgb,rf,0.010519849626295041,-0.005517598086516418,0.00043897636813879787
S2,1006,0.5,xgb,rf,0.012339113546142588,-0.00016003750070059386,0.0005035973570139025
S2,1007,0.5,xgb,rf,0.013824487513838468,0.011637745574343328,0.0005891104350473006
S2,1008,0.5,xgb,rf,0.007148700585984824,0.002990774300096921,0.0007502091939504997
S2,1009,0.5,xgb,rf,0.006133913221977649,0.003938792949299608,0.0007930904146747006
S2,1010,0.5,xgb,rf,0.010554479383041993,0.011015319983132876,0.0008421528649289987
S2,1011,0.5,xgb,rf,0.012258156159955735,-0.00445793826985541,0.0007677342398563006
S2,1012,0.5,xgb,rf,0.008963687360485362,-0.002754154447640378,0.0005657841321539993
S2,1013,0.5,xgb,extratrees,0.012672764617297383,-0.007037254221932021,0.0014175783113011993
S2,1014,0.5,xgb,extratrees,0.009576021260427003,0.023234765663100343,0.0017951969023181982
S2,1015,0.5,xgb,rf,0.014472546416622545,0.009650055283459469,0.0005278471463441986
S2,1016,0.5,xgb,extratrees,0.018765708791993352,0.030540014398141913,0.001547431707648702
S2,1017,0.5,xgb,extratrees,0.007695931473265416,0.021321434889551627,0.0015621857647190006
S2,1018,0.5,xgb,rf,0.009197346476364054,-0.01844578899460486,0.00023419785386840156
S2,1019,0.5,xgb,rf,0.01040674539511277,0.002215697660731486,0.0007839196303398993
S2,1020,0.5,xgb,rf,0.009633707417923021,-0.002464374309083417,0.0006743185940634999
S2,1001,0.6,xgb,rf,0.010565854159363619,-0.02460649666332476,0.00024115917279689952
S2,1002,0.6,xgb,rf,0.023119727286475822,0.015812772258706254,0.0011561520627001998
S2,1003,0.6,xgb,rf,0.013400074932929606,0.027034782707869798,0.0008324311225548012
S2,1004,0.6,xgb,rf,0.010109856953903429,0.00954533007042091,0.0007536477891042989
S2,1005,0.6,xgb,rf,0.024574260370220702,0.014933028026486383,0.0008149839493694008
S2,1006,0.6,xgb,rf,0.01463349453006102,0.0016888986977797171,0.0004959494805888004
S2,1007,0.6,xgb,extratrees,0.010126286426883069,0.020290548557783505,0.0015553782301036996
S2,1008,0.6,xgb,rf,0.007649664381505161,-0.0014582399284829295,0.00044977294652480057
S2,1009,0.6,xgb,rf,0.013577843345533802,0.015088624219199598,0.000827957204925598
S2,1010,0.6,xgb,rf,0.010690579972188807,0.004113157897001285,0.00047326227383259756
S2,1011,0.6,xgb,extratrees,0.011580732211640021,0.01705129454246257,0.0016464289901283978
S2,1012,0.6,xgb,rf,0.010980986696915163,-0.0035612246563918037,0.0005766923927555019
S2,1013,0.6,xgb,rf,0.010513362972075724,-0.005733182026159411,0.0006177587012328005
S2,1014,0.6,xgb,rf,0.017828406736698277,0.020839745391729725,0.000833648796470101
S2,1015,0.6,xgb,extratrees,0.014694518456881522,-0.009094420186547214,0.001095020835883198
S2,1016,0.6,xgb,rf,0.005697609904519951,-0.022369120378652685,0.00029304857799729994
S2,1017,0.6,xgb,rf,0.012811424827179452,0.013145128521811489,0.000777892464226302
S2,1018,0.6,xgb,extratrees,0.010499299794802797,0.039373416373848,0.0015776636850146006
S2,1019,0.6,xgb,rf,0.013137442453885373,0.0015902360986727038,0.0005370223051982988
S2,1020,0.6,xgb,rf,0.010344563389524164,-0.04070386275059196,0.0003209189065205009
S2,1001,0.7,xgb,extratrees,0.008873450460986754,0.04450408786163651,0.0013943748328555973
S2,1002,0.7,xgb,rf,0.024141517679297286,0.03382942872691269,0.0010671945343025992
S2,1003,0.7,xgb,rf,0.017226883058576226,0.016712739140557376,0.0007849791299321986
S2,1004,0.7,xgb,extratrees,0.010194417032899472,0.004185100177069856,0.0007933625769658975
S2,1005,0.7,xgb,extratrees,0.016726005023687374,0.0379584003603991,0.0013886453705257984
S2,1006,0.7,xgb,rf,0.014609160883445549,0.02942987561386773,0.0009339965806463985
S2,1007,0.7,xgb,rf,0.013150281327673485,0.00268782260179129,0.0004960277057194998
S2,1008,0.7,xgb,rf,0.015554807008630989,-0.01126154029035209,0.0004308618837828987
S2,1009,0.7,xgb,rf,0.020669968827208063,0.0394638308963729,0.001114914781690901
S2,1010,0.7,xgb,rf,0.016902629412335557,0.03208033714743813,0.0007869304914511974
S2,1011,0.7,xgb,extratrees,0.014896170788054386,0.016819961507714143,0.0014176293953130983
S2,1012,0.7,xgb,rf,0.005567268388375846,0.004127624470592783,0.0003584560101265004
S2,1013,0.7,xgb,rf,0.011638310628143023,0.01766328364895492,0.0008518004700582005
S2,1014,0.7,xgb,rf,0.00863588792834935,0.019457917041043216,0.0006803935158770993
S2,1015,0.7,xgb,extratrees,0.01614951287794608,0.02868651030492131,0.0009601322672889989
S2,1016,0.7,xgb,rf,0.016719422923233362,0.04758853915033168,0.001657658126581002
S2,1017,0.7,xgb,rf,0.012060279815919395,0.03432009729492741,0.0008497306824865984
S2,1018,0.7,xgb,rf,0.015042348742272948,-0.0037357144072253656,0.00032579452430149883
S2,1019,0.7,xgb,extratrees,0.011205643005842592,0.01668842106312307,0.0010665506114288029
S2,1020,0.7,xgb,rf,0.010872573546783948,0.005892968981088209,0.0002595290319256996
