split,seed,miss_rate,fold,model,auroc,ap,brier,best_params
S1,1001,0.7,4,extratrees,0.8585803368966635,0.2296638627679555,0.0225587716602202,"{""clf__max_depth"": 12}"
S1,1001,0.7,4,lr_l2,0.842975583090379,0.2821785522060293,0.0214307221555989,"{""clf__C"": 1.0}"
S1,1001,0.7,4,rf,0.8664206754130223,0.2938557941445011,0.0216910645398777,"{""clf__max_depth"": 12}"
S1,1001,0.7,4,svm_linear_cal,0.8406422092646583,0.3046376146788818,0.0214537807698901,"{""clf__C"": 0.1}"
S1,1001,0.7,4,xgb,0.8670002227081308,0.2610188256817979,0.0216572015463905,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1001,0.7,5,extratrees,0.8824708454810496,0.3616596800859631,0.0216670931901253,"{""clf__max_depth"": 12}"
S1,1001,0.7,5,lr_l2,0.8877804097829608,0.3260073362317919,0.020503733401814,"{""clf__C"": 10.0}"
S1,1001,0.7,5,rf,0.8974175979915776,0.3910869058036094,0.020445986760583,"{""clf__max_depth"": 12}"
S1,1001,0.7,5,svm_linear_cal,0.8819596290897311,0.3438522079641155,0.0202630329566585,"{""clf__C"": 0.1}"
S1,1001,0.7,5,xgb,0.91747651441529,0.4234075667680188,0.0192693856909354,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.0,1,extratrees,0.9410291438979964,0.4760654235369611,0.0182484932749575,"{""clf__max_depth"": null}"
S1,1002,0.0,1,lr_l2,0.9086470350131552,0.4289353448627422,0.0189665499482301,"{""clf__C"": 1.0}"
S1,1002,0.0,1,rf,0.9505818660190244,0.522033566407351,0.0173145674359147,"{""clf__max_depth"": 12}"
S1,1002,0.0,1,svm_linear_cal,0.8969439384739932,0.4334800324763591,0.0185878015424497,"{""clf__C"": 0.1}"
S1,1002,0.0,1,xgb,0.9524994940295488,0.4879977387995913,0.0178491745469928,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.0,2,extratrees,0.9551040303753302,0.5046347597547904,0.0184926018511744,"{""clf__max_depth"": 12}"
S1,1002,0.0,2,lr_l2,0.9234870058236486,0.4799028513845913,0.0173833670318114,"{""clf__C"": 1.0}"
S1,1002,0.0,2,rf,0.953923907745196,0.5184228648373731,0.0172742055114774,"{""clf__max_depth"": 12}"
S1,1002,0.0,2,svm_linear_cal,0.9157597680802484,0.4890900144883008,0.0171986445459144,"{""clf__C"": 0.1}"
S1,1002,0.0,2,xgb,0.962220682931835,0.546988250085562,0.0162255338700713,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.0,3,extratrees,0.945519382231458,0.5611380766678121,0.0177813616119053,"{""clf__max_depth"": 12}"
S1,1002,0.0,3,lr_l2,0.918089227532774,0.4797793749310613,0.0173603542231462,"{""clf__C"": 1.0}"
S1,1002,0.0,3,rf,0.956848559480746,0.6158035249946252,0.0159415473090277,"{""clf__max_depth"": null}"
S1,1002,0.0,3,svm_linear_cal,0.9101054413915184,0.4749117763002871,0.0173720086453987,"{""clf__C"": 0.1}"
S1,1002,0.0,3,xgb,0.9645244875445752,0.6304554445216324,0.0143952463283981,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.0,4,extratrees,0.9566731454486556,0.6320483251570336,0.0168588078046085,"{""clf__max_depth"": null}"
S1,1002,0.0,4,lr_l2,0.9384060171687724,0.5629798453414013,0.0156926837196223,"{""clf__C"": 1.0}"
S1,1002,0.0,4,rf,0.9650601311953352,0.6941392398147603,0.015145526262355,"{""clf__max_depth"": 12}"
S1,1002,0.0,4,svm_linear_cal,0.9388362487852284,0.5926937159232027,0.0157132240411674,"{""clf__C"": 0.1}"
S1,1002,0.0,4,xgb,0.9630203271784904,0.6890393263293364,0.0135578645181708,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.0,5,extratrees,0.9402610746679624,0.5045599325402331,0.0185298433554292,"{""clf__max_depth"": null}"
S1,1002,0.0,5,lr_l2,0.8894203514739228,0.4250048100072288,0.0187737170165736,"{""clf__C"": 1.0}"
S1,1002,0.0,5,rf,0.938800817946226,0.5163650433493189,0.017787627249053,"{""clf__max_depth"": null}"
S1,1002,0.0,5,svm_linear_cal,0.8748025996112732,0.4192801453831437,0.0190753449380261,"{""clf__C"": 0.1}"
S1,1002,0.0,5,xgb,0.950219671201814,0.5407616063510057,0.0170216207586631,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.05,1,extratrees,0.9324327059299736,0.4572491746963254,0.0191643412041255,"{""clf__max_depth"": 12}"
S1,1002,0.05,1,lr_l2,0.9070279295689132,0.4086489293807983,0.019656117088106,"{""clf__C"": 1.0}"
S1,1002,0.05,1,rf,0.9464632665452336,0.5086188576120855,0.0175925075169639,"{""clf__max_depth"": 12}"
S1,1002,0.05,1,svm_linear_cal,0.8953906091884234,0.4158704550888752,0.019246242837373,"{""clf__C"": 0.1}"
S1,1002,0.05,1,xgb,0.9494636713215948,0.470119351197629,0.0183559530029774,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.05,2,extratrees,0.957187203365915,0.489493470166026,0.0182070785984848,"{""clf__max_depth"": null}"
S1,1002,0.05,2,lr_l2,0.9103825136612022,0.4444870427431888,0.0181383871292427,"{""clf__C"": 1.0}"
S1,1002,0.05,2,rf,0.9489776546345468,0.5101853672950127,0.0174986236368819,"{""clf__max_depth"": 12}"
S1,1002,0.05,2,svm_linear_cal,0.901439236511968,0.4553193584899219,0.0177823888452536,"{""clf__C"": 0.1}"
S1,1002,0.05,2,xgb,0.9586084814900332,0.5012762443271768,0.017318236360036,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.05,3,extratrees,0.9468021242207344,0.5646114288233334,0.0179222502581735,"{""clf__max_depth"": 12}"
S1,1002,0.05,3,lr_l2,0.9081608045357756,0.4858858325211914,0.0171807244109904,"{""clf__C"": 1.0}"
S1,1002,0.05,3,rf,0.9561764026783652,0.6034249281023215,0.0165476337282394,"{""clf__max_depth"": 12}"
S1,1002,0.05,3,svm_linear_cal,0.9003360784011903,0.4791153392983683,0.0174322126601055,"{""clf__C"": 0.1}"
S1,1002,0.05,3,xgb,0.9638831165499372,0.6127569335512472,0.0149523734181905,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.05,4,extratrees,0.95734126984127,0.6297935106575729,0.0168736959438131,"{""clf__max_depth"": null}"
S1,1002,0.05,4,lr_l2,0.9343770246193716,0.5578296633197817,0.0161845533116802,"{""clf__C"": 1.0}"
S1,1002,0.05,4,rf,0.9597455053449953,0.6752463889149295,0.0154834082080941,"{""clf__max_depth"": 12}"
S1,1002,0.05,4,svm_linear_cal,0.9334153304178814,0.5718074264076576,0.0163331513784182,"{""clf__C"": 0.1}"
S1,1002,0.05,4,xgb,0.9580448250728864,0.6658085581515992,0.0139669104180235,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.05,5,extratrees,0.9400636742792357,0.5047197487155264,0.0187454456676136,"{""clf__max_depth"": null}"
S1,1002,0.05,5,lr_l2,0.8718871477162294,0.3931292996930023,0.0192734063589633,"{""clf__C"": 0.1}"
S1,1002,0.05,5,rf,0.9399700356333008,0.5233183294446428,0.0179943368151236,"{""clf__max_depth"": 12}"
S1,1002,0.05,5,svm_linear_cal,0.8702978215095563,0.4065536207448321,0.0193351166561473,"{""clf__C"": 0.1}"
S1,1002,0.05,5,xgb,0.954628279883382,0.5104991100566013,0.0173498276101225,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.1,1,extratrees,0.9418058085407812,0.4796572168539167,0.0184457204275628,"{""clf__max_depth"": null}"
S1,1002,0.1,1,lr_l2,0.9045284355393644,0.3938141744196484,0.0196505447546114,"{""clf__C"": 1.0}"
S1,1002,0.1,1,rf,0.939996964177292,0.5328804895115373,0.0173926380745645,"{""clf__max_depth"": 12}"
S1,1002,0.1,1,svm_linear_cal,0.894100384537543,0.4031312327406732,0.0193668365716338,"{""clf__C"": 0.1}"
S1,1002,0.1,1,xgb,0.9476421776968226,0.498091858510967,0.0178035009701702,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.1,2,extratrees,0.9483106288001232,0.4796705719943575,0.0182922713462752,"{""clf__max_depth"": null}"
S1,1002,0.1,2,lr_l2,0.91690910490264,0.4315346905404528,0.0186308240732848,"{""clf__C"": 1.0}"
S1,1002,0.1,2,rf,0.9437953769978706,0.4878415173148218,0.017794995723236,"{""clf__max_depth"": 12}"
S1,1002,0.1,2,svm_linear_cal,0.9095051181405372,0.4286775557200749,0.0183666119079256,"{""clf__C"": 0.1}"
S1,1002,0.1,2,xgb,0.9576335975781832,0.4971426027288163,0.0172466596832207,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.1,3,extratrees,0.9378742399753712,0.5379723901987481,0.018289658234252,"{""clf__max_depth"": 12}"
S1,1002,0.1,3,lr_l2,0.9071807896559686,0.4616842634343699,0.0178090929976925,"{""clf__C"": 1.0}"
S1,1002,0.1,3,rf,0.9503835398547936,0.5896059845981784,0.0166880743791324,"{""clf__max_depth"": 12}"
S1,1002,0.1,3,svm_linear_cal,0.896210780163678,0.454422272155644,0.0178452619190307,"{""clf__C"": 0.1}"
S1,1002,0.1,3,xgb,0.957043536263116,0.5620457405906351,0.0161837836852681,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.1,4,extratrees,0.9530060536119208,0.603403653589296,0.0174254172585227,"{""clf__max_depth"": null}"
S1,1002,0.1,4,lr_l2,0.9306871558147068,0.5341910105361999,0.0164190649133105,"{""clf__C"": 1.0}"
S1,1002,0.1,4,rf,0.963673266925818,0.6377737620265088,0.0160973810897437,"{""clf__max_depth"": 12}"
S1,1002,0.1,4,svm_linear_cal,0.9278577502429544,0.561655306624985,0.0166675712184408,"{""clf__C"": 0.1}"
S1,1002,0.1,4,xgb,0.9593456430191124,0.6290501879704922,0.0151842830710877,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.1,5,extratrees,0.92806021218011,0.4815821750367309,0.0190265407986111,"{""clf__max_depth"": null}"
S1,1002,0.1,5,lr_l2,0.8835287091026887,0.410942752353384,0.0190140935124914,"{""clf__C"": 1.0}"
S1,1002,0.1,5,rf,0.9351160106899904,0.5038105521733742,0.0183303640956685,"{""clf__max_depth"": 12}"
S1,1002,0.1,5,svm_linear_cal,0.8678277858762553,0.4137820229748007,0.0191178672054377,"{""clf__C"": 0.1}"
S1,1002,0.1,5,xgb,0.951970966958212,0.5030646630144011,0.0174817007522187,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.2,1,extratrees,0.9303177494434326,0.4274672669232347,0.0196834421570072,"{""clf__max_depth"": 12}"
S1,1002,0.2,1,lr_l2,0.8985073871685894,0.4137098492483352,0.019017679458493,"{""clf__C"": 1.0}"
S1,1002,0.2,1,rf,0.9378718882817244,0.4871513483706242,0.0179545014396718,"{""clf__max_depth"": null}"
S1,1002,0.2,1,svm_linear_cal,0.8886814410038454,0.419102629235886,0.0189188216767524,"{""clf__C"": 0.1}"
S1,1002,0.2,1,xgb,0.946584699453552,0.442111627148337,0.0185092765823734,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.2,2,extratrees,0.9409066420380204,0.435360661027412,0.0197029305999532,"{""clf__max_depth"": 12}"
S1,1002,0.2,2,lr_l2,0.907688755483722,0.429669773622755,0.0184315306739211,"{""clf__C"": 0.1}"
S1,1002,0.2,2,rf,0.9320557223120142,0.4319840422883627,0.0187873468683968,"{""clf__max_depth"": 12}"
S1,1002,0.2,2,svm_linear_cal,0.9007362939018446,0.4262822668972596,0.0182071564718996,"{""clf__C"": 0.1}"
S1,1002,0.2,2,xgb,0.9537597167705688,0.4822904978143931,0.0178422447941454,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.2,3,extratrees,0.9321480797352422,0.5008858537162334,0.0188633138747102,"{""clf__max_depth"": 12}"
S1,1002,0.2,3,lr_l2,0.8953949562584981,0.4281797025483156,0.0183292952246779,"{""clf__C"": 0.1}"
S1,1002,0.2,3,rf,0.947079196490418,0.537677354400896,0.0175926046654747,"{""clf__max_depth"": 12}"
S1,1002,0.2,3,svm_linear_cal,0.8903460837887067,0.435217371240486,0.0181156503354925,"{""clf__C"": 0.1}"
S1,1002,0.2,3,xgb,0.9515585315169708,0.5519585932186812,0.0162085386414337,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.2,4,extratrees,0.954527048914804,0.577800624503958,0.0179602193813131,"{""clf__max_depth"": null}"
S1,1002,0.2,4,lr_l2,0.9209639212827988,0.460878373108413,0.0177125559139942,"{""clf__C"": 1.0}"
S1,1002,0.2,4,rf,0.9555545432458696,0.583488530038298,0.017043766616129,"{""clf__max_depth"": 12}"
S1,1002,0.2,4,svm_linear_cal,0.919739026563006,0.4553013008924043,0.0182744911707122,"{""clf__C"": 1.0}"
S1,1002,0.2,4,xgb,0.9568654842889536,0.5501573557813535,0.0164575640003375,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.2,5,extratrees,0.9326257288629738,0.4398650784938521,0.020554771472155,"{""clf__max_depth"": 12}"
S1,1002,0.2,5,lr_l2,0.8514384920634921,0.3813287609036331,0.0194874423471024,"{""clf__C"": 0.1}"
S1,1002,0.2,5,rf,0.9335772999676062,0.4509547020504479,0.0191958109426472,"{""clf__max_depth"": 12}"
S1,1002,0.2,5,svm_linear_cal,0.8522179705215419,0.3852273470440523,0.0197122373607247,"{""clf__C"": 0.1}"
S1,1002,0.2,5,xgb,0.9415796080336896,0.4854578440754942,0.0179509354709731,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.3,1,extratrees,0.9202362882007692,0.3922118527932895,0.0196278428588332,"{""clf__max_depth"": null}"
S1,1002,0.3,1,lr_l2,0.8762497470147744,0.3298298569003041,0.0210139037229465,"{""clf__C"": 1.0}"
S1,1002,0.3,1,rf,0.9256982392228292,0.4229615996879108,0.019013805921085,"{""clf__max_depth"": 12}"
S1,1002,0.3,1,svm_linear_cal,0.8666818457802065,0.3312470641640131,0.0207109705380404,"{""clf__C"": 0.1}"
S1,1002,0.3,1,xgb,0.9281066585711394,0.3891116385690407,0.0199342934009393,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.3,2,extratrees,0.9442879499217528,0.4491676005573502,0.0201137141142821,"{""clf__max_depth"": 12}"
S1,1002,0.3,2,lr_l2,0.8923728161317632,0.396910801143821,0.0191834964131492,"{""clf__C"": 1.0}"
S1,1002,0.3,2,rf,0.9421739911234256,0.4404192372867121,0.0191538162470287,"{""clf__max_depth"": 12}"
S1,1002,0.3,2,svm_linear_cal,0.88426075579158,0.3999211486181511,0.0188707516245855,"{""clf__C"": 0.1}"
S1,1002,0.3,2,xgb,0.9454783344878012,0.4137865620869541,0.0187871862118672,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.3,3,extratrees,0.928823212499038,0.4598493528586585,0.0195365456914055,"{""clf__max_depth"": 12}"
S1,1002,0.3,3,lr_l2,0.890407655404192,0.3985690769083524,0.0189700556831439,"{""clf__C"": 1.0}"
S1,1002,0.3,3,rf,0.9406552246081225,0.508280361227264,0.0181708847120283,"{""clf__max_depth"": 12}"
S1,1002,0.3,3,svm_linear_cal,0.8786320839426358,0.3897796382531662,0.0191601643462352,"{""clf__C"": 0.1}"
S1,1002,0.3,3,xgb,0.9505066830857642,0.4995776487160581,0.0174186330601519,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.3,4,extratrees,0.9545422335600908,0.5450330387950431,0.0184778626104798,"{""clf__max_depth"": null}"
S1,1002,0.3,4,lr_l2,0.914090338516359,0.3992098606064676,0.0192451674298813,"{""clf__C"": 1.0}"
S1,1002,0.3,4,rf,0.9558329284094592,0.5844024229278008,0.0173801891145988,"{""clf__max_depth"": 12}"
S1,1002,0.3,4,svm_linear_cal,0.915350664075154,0.4314407699502119,0.0189645543473277,"{""clf__C"": 0.1}"
S1,1002,0.3,4,xgb,0.9497033932620668,0.5780481402769314,0.0158204752759657,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.3,5,extratrees,0.921297983479106,0.4454341631876341,0.0205078929060045,"{""clf__max_depth"": 12}"
S1,1002,0.3,5,lr_l2,0.8785025915127955,0.3694363708706776,0.0198078739689802,"{""clf__C"": 10.0}"
S1,1002,0.3,5,rf,0.9193897797214124,0.4302135516401666,0.0195030345067604,"{""clf__max_depth"": 12}"
S1,1002,0.3,5,svm_linear_cal,0.8631407920310983,0.3795332263417206,0.0199408323859716,"{""clf__C"": 0.1}"
S1,1002,0.3,5,xgb,0.932225866537091,0.4254563197174218,0.0190978699367329,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.4,1,extratrees,0.9312841530054644,0.381737986769291,0.0201633327416873,"{""clf__max_depth"": null}"
S1,1002,0.4,1,lr_l2,0.8801457194899818,0.3594684293576917,0.0201249789533547,"{""clf__C"": 1.0}"
S1,1002,0.4,1,rf,0.94165654725764,0.4225589773691486,0.0196238290735507,"{""clf__max_depth"": 12}"
S1,1002,0.4,1,svm_linear_cal,0.8690346083788708,0.3645598747848347,0.0202685807516457,"{""clf__C"": 0.1}"
S1,1002,0.4,1,xgb,0.9427342643189638,0.3738221524287856,0.0202439592043441,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.4,2,extratrees,0.9255137381667052,0.3727078335138304,0.0205986926972274,"{""clf__max_depth"": 12}"
S1,1002,0.4,2,lr_l2,0.9004386977603325,0.3385728661859581,0.0200054458005511,"{""clf__C"": 1.0}"
S1,1002,0.4,2,rf,0.9173093204032942,0.4040300205604953,0.0194877504270718,"{""clf__max_depth"": 12}"
S1,1002,0.4,2,svm_linear_cal,0.8978167731342518,0.3406747980281365,0.0201035961191796,"{""clf__C"": 1.0}"
S1,1002,0.4,2,xgb,0.936345211524154,0.3485357708811487,0.0200697894954523,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.4,3,extratrees,0.9190666769286026,0.4635116236918516,0.0188332790798611,"{""clf__max_depth"": null}"
S1,1002,0.4,3,lr_l2,0.888211601118551,0.3857287493912075,0.0188969999208015,"{""clf__C"": 1.0}"
S1,1002,0.4,3,rf,0.9226814438543832,0.4840286479426404,0.0184952824042084,"{""clf__max_depth"": 12}"
S1,1002,0.4,3,svm_linear_cal,0.8797762897970702,0.3893490789245139,0.0187869147421413,"{""clf__C"": 0.1}"
S1,1002,0.4,3,xgb,0.9417532517509428,0.4978871646047707,0.0172424206553623,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.4,4,extratrees,0.9522164520570132,0.5376472023039686,0.0186357342960858,"{""clf__max_depth"": null}"
S1,1002,0.4,4,lr_l2,0.918099084872044,0.4431444070335104,0.0183539715485205,"{""clf__C"": 1.0}"
S1,1002,0.4,4,rf,0.944859491415614,0.5556498984310684,0.0178018832815069,"{""clf__max_depth"": 12}"
S1,1002,0.4,4,svm_linear_cal,0.925165006478782,0.4853996585684714,0.0183106199934096,"{""clf__C"": 0.1}"
S1,1002,0.4,4,xgb,0.9544156948493684,0.5838275444068761,0.0166189580138003,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.4,5,extratrees,0.9305808632977,0.4364241231184371,0.019966813644255,"{""clf__max_depth"": null}"
S1,1002,0.4,5,lr_l2,0.8821823372206025,0.3395216853492339,0.0205087645020739,"{""clf__C"": 1.0}"
S1,1002,0.4,5,rf,0.9149862325882734,0.4132620488720979,0.0197483802872474,"{""clf__max_depth"": null}"
S1,1002,0.4,5,svm_linear_cal,0.8674127389050859,0.3607164912438849,0.0203443210152672,"{""clf__C"": 0.1}"
S1,1002,0.4,5,xgb,0.9443938289601554,0.4420925230370934,0.0186211858977381,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.5,1,extratrees,0.907063347500506,0.2949131187385678,0.0211480485544117,"{""clf__max_depth"": null}"
S1,1002,0.5,1,lr_l2,0.8646680833839304,0.3205807160659999,0.0209269936902321,"{""clf__C"": 1.0}"
S1,1002,0.5,1,rf,0.9206537138231128,0.3728630860591067,0.0204113936888462,"{""clf__max_depth"": 12}"
S1,1002,0.5,1,svm_linear_cal,0.8537897186804292,0.3014253307322264,0.0214265865115844,"{""clf__C"": 0.1}"
S1,1002,0.5,1,xgb,0.9227889091277068,0.3287302200317512,0.0205717257690176,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.5,2,extratrees,0.9281536211806356,0.4055610057038591,0.0197031171085858,"{""clf__max_depth"": null}"
S1,1002,0.5,2,lr_l2,0.9106236691551862,0.3857794800684831,0.0194489807255577,"{""clf__C"": 1.0}"
S1,1002,0.5,2,rf,0.9251443084737936,0.4103233401801854,0.019678897245287,"{""clf__max_depth"": 12}"
S1,1002,0.5,2,svm_linear_cal,0.902814335924472,0.4050054389143713,0.0193976828642259,"{""clf__C"": 0.1}"
S1,1002,0.5,2,xgb,0.9419174427255702,0.3872643856392602,0.0195231108999051,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1002,0.5,3,extratrees,0.8944252033146053,0.3661577756745705,0.0208362918950447,"{""clf__max_depth"": 12}"
S1,1002,0.5,3,lr_l2,0.8865132507247492,0.3229463878518632,0.0202592041799121,"{""clf__C"": 1.0}"
S1,1002,0.5,3,rf,0.9142153467251596,0.4099265898563491,0.0198043924562979,"{""clf__max_depth"": 12}"
S1,1002,0.5,3,svm_linear_cal,0.8777495574540137,0.3319979122903407,0.0202053129981175,"{""clf__C"": 0.1}"
S1,1002,0.5,3,xgb,0.9265655865979116,0.4358618830789388,0.0185536517280283,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.5,4,extratrees,0.9278121963070944,0.4784097583315706,0.0198995118306876,"{""clf__max_depth"": 12}"
S1,1002,0.5,4,lr_l2,0.9181243926141884,0.4550473295772675,0.0180945835309093,"{""clf__C"": 1.0}"
S1,1002,0.5,4,rf,0.9390083414318108,0.4839983503822262,0.0185194143192816,"{""clf__max_depth"": 12}"
S1,1002,0.5,4,svm_linear_cal,0.9176637917071592,0.4684294485783254,0.0181766161614766,"{""clf__C"": 0.1}"
S1,1002,0.5,4,xgb,0.9257167152575316,0.4900849253596798,0.0174684822653635,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.5,5,extratrees,0.8987589083252349,0.3460555908671314,0.0218255937208631,"{""clf__max_depth"": 12}"
S1,1002,0.5,5,lr_l2,0.8791605928085521,0.2718152949623212,0.0219064804195657,"{""clf__C"": 1.0}"
S1,1002,0.5,5,rf,0.8881650874635568,0.3185883414346291,0.0211694624016408,"{""clf__max_depth"": 12}"
S1,1002,0.5,5,svm_linear_cal,0.8741648445092323,0.2618119142971814,0.0221916031052021,"{""clf__C"": 1.0}"
S1,1002,0.5,5,xgb,0.923277048914804,0.333523448835235,0.020559087559028,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1002,0.6,1,extratrees,0.8836723335357215,0.3039879509797358,0.0217036128838681,"{""clf__max_depth"": 12}"
S1,1002,0.6,1,lr_l2,0.8618245294474802,0.2920124351238444,0.0218174090516308,"{""clf__C"": 0.1}"
S1,1002,0.6,1,rf,0.8869459623557984,0.3353548434712092,0.0210277436462406,"{""clf__max_depth"": 12}"
S1,1002,0.6,1,svm_linear_cal,0.8528486136409633,0.3037456247347543,0.0212915487576442,"{""clf__C"": 0.1}"
S1,1002,0.6,1,xgb,0.8959876543209876,0.323301932537704,0.0210481008604436,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1002,0.6,2,extratrees,0.9090587239282693,0.3293531013727381,0.0213514571027434,"{""clf__max_depth"": 12}"
S1,1002,0.6,2,lr_l2,0.8666153569870956,0.2674838245102404,0.0210844204304222,"{""clf__C"": 10.0}"
S1,1002,0.6,2,rf,0.8864670720131353,0.3264324422776362,0.0208198294560817,"{""clf__max_depth"": 12}"
S1,1002,0.6,2,svm_linear_cal,0.8617050206521459,0.2867183232026768,0.0209942634318798,"{""clf__C"": 1.0}"
S1,1002,0.6,2,xgb,0.9193155288745222,0.3207099104209825,0.0204787928189142,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1002,0.6,3,extratrees,0.8966315195361605,0.4263334280976542,0.0202498213957946,"{""clf__max_depth"": 12}"
S1,1002,0.6,3,lr_l2,0.8769234716129197,0.4168490365098675,0.0185164061398963,"{""clf__C"": 1.0}"
S1,1002,0.6,3,rf,0.9057235947561508,0.4509201086139505,0.0193031935214833,"{""clf__max_depth"": 12}"
S1,1002,0.6,3,svm_linear_cal,0.8715359552579595,0.4101119501585654,0.0187768517244697,"{""clf__C"": 0.1}"
